id	title	author	authoryearofbirth	authoryearofdeath	subgenre	historical	scifi	lovestory	detective	downloads	type	subjects	language	length
PG13438	A King's Comrade: A Story of Old Hereford	Whistler, Charles W. (Charles Watts)	1856	1913	historical	yes	no	no	no	27	Text	{'Offa, King of the Mercians, -796 -- Fiction', 'Ethelbert, Saint, -794 -- Fiction', 'Historical fiction'}	['en']	93284
PG38665	The Courtship of Morrice Buckler: A Romance	Mason, A. E. W. (Alfred Edward Woodley)	1865	1948	historical	yes	no	no	no	52	Text	{'Great Britain -- History -- James II, 1685-1688 -- Fiction', 'Historical fiction'}	['en']	93364
PG14021	Lord of the World	Benson, Robert Hugh	1871	1914	scifi	no	yes	no	no	340	Text	{'Second Advent -- Fiction', 'Science fiction'}	['en']	93484
PG55327	Over the Border: A Romance	Barr, Robert	1850	1912	historical	yes	no	no	no	35	Text	{'Great Britain -- History -- Charles I, 1625-1649 -- Fiction', 'Historical fiction'}	['en']	93623
PG20494	The Shrieking Pit	Rees, Arthur J. (Arthur John)	1872	1942	detective	no	no	no	yes	73	Text	{'Detective and mystery stories'}	['en']	93793
PG41137	Dead Man's Love	Gallon, Tom	1866	1914	lovestory	no	no	yes	no	26	Text	{'Mystery fiction', 'Love stories', 'England -- Fiction', 'Escaped prisoners -- Fiction'}	['en']	93801
PG38028	The World Masters	Griffith, George Chetwynd	1857	1906	scifi	no	yes	no	no	56	Text	{'Science fiction', 'Electricity -- Fiction', 'Imaginary wars and battles -- Fiction'}	['en']	93991
PG21098	The Independence of Claire	Vaizey, George de Horne, Mrs.	1857	1917	lovestory	no	no	yes	no	51	Text	{'Love stories', 'Mothers and daughters -- Fiction', 'Young women -- Fiction', 'Teachers -- Fiction'}	['en']	93991
PG9440	The Further Adventures of Jimmie Dale	Packard, Frank L. (Frank Lucius)	1877	1942	detective	no	no	no	yes	48	Text	{'Detective and mystery stories'}	['en']	94050
PG63076	The Yarn of Old Harbour Town	Russell, William Clark	1844	1911	historical	yes	no	no	no	19	Text	{'Sea stories', 'English fiction -- 20th century', 'Historical fiction'}	['en']	94080
PG3709	Love Eternal	Haggard, H. Rider (Henry Rider)	1856	1925	lovestory	no	no	yes	no	55	Text	{'Love stories', 'Switzerland -- Fiction', 'Nobility -- Great Britain -- Fiction'}	['en']	94225
PG38670	For Jacinta	Bindloss, Harold	1866	1945	lovestory	no	no	yes	no	48	Text	{'Love stories', 'Adventure stories', 'Africa, West -- Fiction', 'Salvage -- Fiction'}	['en']	94306
PG54544	The Silent Battle	Gibbs, George	1870	1942	lovestory	no	no	yes	no	49	Text	{'Alcoholics -- Fiction', 'Canada -- Fiction', 'Love stories', 'Man-woman relationships -- Fiction', 'New York (N.Y.) -- Fiction'}	['en']	94510
PG41180	To Him That Hath	Scott, Leroy	1875	1929	lovestory	no	no	yes	no	40	Text	{'Ex-convicts -- Fiction', 'Love stories', 'New York (N.Y.) -- Social conditions -- Fiction', 'Self-sacrifice -- Fiction'}	['en']	94585
PG17197	The Black Box	Oppenheim, E. Phillips (Edward Phillips)	1866	1946	detective	no	no	no	yes	52	Text	{'Detective and mystery stories'}	['en']	94616
PG32825	The Goddess of Atvatabar: Being the history of the discovery of the interior world and conquest of Atvatabar	Bradshaw, William Richard	1851	1927	scifi	no	yes	no	no	192	Text	{'Science fiction'}	['en']	94820
PG69106	The silver blade: The true chronicle of a double mystery	Walk, Charles Edmonds	1875	1942	detective	no	no	no	yes	69	Text	{'Detective and mystery stories', 'Murder -- Investigation -- Fiction'}	['en']	94840
PG1261	Betty Zane	Grey, Zane	1872	1939	historical	yes	no	no	no	56	Text	{'Wetzel, Lewis, 1763-1808 -- Fiction', 'Frontier and pioneer life -- Fiction', 'Historical fiction', 'Women pioneers -- Fiction', 'Fort Henry (W. Va.) -- Fiction', 'Zane, Betty -- Fiction', 'Biographical fiction', 'Ohio River Valley -- Fiction', 'Indians of North America -- Wars -- 1750-1815 -- Fiction'}	['en']	94865
PG36588	The Red Derelict	Mitford, Bertram	1855	1914	lovestory	no	no	yes	no	26	Text	{'Love stories', 'Adventure stories', 'Fiction'}	['en']	94909
PG164	Twenty Thousand Leagues under the Sea	Verne, Jules	1828	1905	scifi	no	yes	no	no	4497	Text	{'Adventure stories', 'Sea stories', 'Underwater exploration -- Fiction', 'Science fiction', 'Submarines (Ships) -- Fiction'}	['en']	94914
PG2636	The Historical Nights' Entertainment: First Series	Sabatini, Rafael	1875	1950	historical	yes	no	no	no	81	Text	{'Historical fiction, English', 'Europe -- Social life and customs -- Fiction'}	['en']	94935
PG70483	Children of the lens	Smith, E. E. (Edward Elmer)	1890	1965	scifi	no	yes	no	no	167	Text	{'Life on other planets -- Fiction', 'Science fiction', 'Space warfare -- Fiction'}	['en']	95006
PG15228	Lady Good-for-Nothing: A Man's Portrait of a Woman	Quiller-Couch, Arthur	1863	1944	historical	yes	no	no	no	35	Text	{'Historical fiction'}	['en']	95056
PG52461	The Treasure of Hidden Valley	Emerson, Willis George	1856	1918	lovestory	no	no	yes	no	77	Text	{'Political fiction', 'Wyoming -- Fiction', 'Ranch life -- Fiction', 'Gold mines and mining -- Fiction', 'Love stories', 'San Francisco Earthquake and Fire, Calif., 1906'}	['en']	95067
PG2026	The Coming Conquest of England	Niemann, August	1839	1919	scifi	no	yes	no	no	42	Text	{'Science fiction', 'War stories', 'Imaginary wars and battles -- Fiction'}	['en']	95166
PG2172	That Mainwaring Affair	Barbour, A. Maynard (Anna Maynard)		1941	detective	no	no	no	yes	50	Text	{'Detective and mystery stories', 'New York (N.Y.) -- Fiction'}	['en']	95189
PG2072	Michael	Benson, E. F. (Edward Frederic)	1867	1940	historical	yes	no	no	no	57	Text	{'Great Britain -- Social life and customs -- 20th century -- Fiction', 'Historical fiction'}	['en']	95295
PG11373	Through the Wall	Moffett, Cleveland	1863	1926	detective	no	no	no	yes	55	Text	{'Detective and mystery stories'}	['en']	95416
PG29029	A Nest of Spies	Allain, Marcel	1885	1969	detective	no	no	no	yes	35	Text	{'Detective and mystery stories', 'Fantômas (Fictitious character) -- Fiction'}	['en']	95521
PG1661	The Adventures of Sherlock Holmes	Doyle, Arthur Conan	1859	1930	detective	no	no	no	yes	15791	Text	{'Holmes, Sherlock (Fictitious character) -- Fiction', 'Detective and mystery stories, English', 'Private investigators -- England -- Fiction'}	['en']	95575
PG67801	In the Name of the People	Marchmont, Arthur W.	1852	1923	lovestory	no	no	yes	no	24	Text	{'Love stories', 'Adventure stories', 'British -- Portugal -- Fiction', 'Lisbon (Portugal) -- Fiction'}	['en']	95625
PG30059	The Wings of the Dove, Volume II	James, Henry	1843	1916	lovestory	no	no	yes	no	108	Text	{'Venice (Italy) -- Fiction', 'Americans -- Italy -- Fiction', 'Young women -- Fiction', 'Terminally ill -- Fiction', 'Love stories', 'Triangles (Interpersonal relations) -- Fiction', 'Americans -- England -- Fiction', 'London (England) -- Fiction'}	['en']	95749
PG27794	Fantômas	Allain, Marcel	1885	1969	detective	no	no	no	yes	186	Text	{'Detective and mystery stories', 'Fantômas (Fictitious character) -- Fiction'}	['en']	95837
PG34650	A Gentleman Player; His Adventures on a Secret Mission for Queen Elizabeth	Stephens, Robert Neilson	1867	1906	historical	yes	no	no	no	34	Text	{'Great Britain -- History -- Elizabeth, 1558-1603 -- Fiction', 'Elizabeth I, Queen of England, 1533-1603 -- Fiction', 'Historical fiction'}	['en']	95880
PG4920	The Blind Spot	Flint, Homer Eon	1888	1924	scifi	no	yes	no	no	68	Text	{'Science fiction'}	['en']	95914
PG37761	A Damaged Reputation	Bindloss, Harold	1866	1945	lovestory	no	no	yes	no	49	Text	{'Love stories', 'British -- Canada -- Fiction', 'Ranchers -- Canada, Western -- Fiction'}	['en']	95993
PG34710	One of My Sons	Green, Anna Katharine	1846	1935	detective	no	no	no	yes	51	Text	{'Detective and mystery stories', 'Fiction'}	['en']	96144
PG15223	Doctor Claudius, A True Story	Crawford, F. Marion (Francis Marion)	1854	1909	lovestory	no	no	yes	no	36	Text	{'Love stories', 'Inheritance and succession -- Fiction'}	['en']	96262
PG38664	The Four Corners of the World	Mason, A. E. W. (Alfred Edward Woodley)	1865	1948	detective	no	no	no	yes	32	Text	{'Detective and mystery stories, English', 'Great Britain -- History -- Roman period, 55 B.C.-449 A.D. -- Drama', 'Short stories'}	['en']	96368
PG6284	The World for Sale, Complete	Parker, Gilbert	1862	1932	lovestory	no	no	yes	no	99	Text	{'Love stories', 'Northwest, Canadian -- Fiction'}	['en']	96465
PG67590	A Son of the Ages: The Reincarnations and Adventures of Scar, the Link: A Story of Man From the Beginning	Waterloo, Stanley	1846	1913	scifi	no	yes	no	no	29	Text	{'Science fiction', 'Prehistoric peoples -- Fiction'}	['en']	96721
PG5155	Cæsar's Column: A Story of the Twentieth Century	Donnelly, Ignatius	1831	1901	scifi	no	yes	no	no	154	Text	{'Social problems -- Fiction', 'Dystopias -- Fiction', 'Twentieth century -- Fiction', 'New York (N.Y.) -- Fiction', 'Science fiction'}	['en']	96729
PG69789	The Fellowship of the Frog	Wallace, Edgar	1875	1932	detective	no	no	no	yes	52	Text	{'Detective and mystery stories', 'Criminals -- England -- Fiction'}	['en']	96746
PG5007	The Poisoned Pen	Reeve, Arthur B. (Arthur Benjamin)	1880	1936	detective	no	no	no	yes	28	Text	{'Chemistry teachers -- Fiction', 'United States -- Social life and customs -- 20th century -- Fiction', 'Kennedy, Craig (Fictitious character) -- Fiction', 'Detective and mystery stories', 'New York (N.Y.) -- Fiction'}	['en']	96857
PG11572	The Man from Brodney's	McCutcheon, George Barr	1866	1928	lovestory	no	no	yes	no	73	Text	{'Love stories', 'Islands -- Fiction', 'Inheritance and succession -- Fiction', 'Nobility -- Fiction'}	['en']	97080
PG40762	Dodo's Daughter: A Sequel to Dodo	Benson, E. F. (Edward Frederic)	1867	1940	lovestory	no	no	yes	no	81	Text	{'Love stories', 'Mothers and daughters -- Fiction', 'Upper class -- England -- Fiction', 'England -- Social life and customs -- 20th century -- Fiction'}	['en']	97164
PG12265	The Flying Legion	England, George Allan	1877	1936	scifi	no	yes	no	no	22	Text	{'Science fiction'}	['en']	97230
PG40519	The Captain of the Janizaries: A story of the times of Scanderberg and the fall of Constantinople	Ludlow, James M. (James Meeker)	1841	1932	historical	yes	no	no	no	294	Text	{'Istanbul (Turkey) -- History -- Siege, 1453 -- Fiction', 'Janizaries -- Fiction', 'Sieges -- Fiction', 'Historical fiction', 'Scanderbeg, 1405?-1468 -- Fiction'}	['en']	97281
PG29400	Murder Point: A Tale of Keewatin	Dawson, Coningsby	1883	1959	detective	no	no	no	yes	47	Text	{'Detective and mystery stories', 'Fiction'}	['en']	97327
PG20418	Lords of the North	Laut, Agnes C.	1871	1936	historical	yes	no	no	no	96	Text	{'Fur traders -- Fiction', 'Indian women -- Fiction', 'Historical fiction', 'Women pioneers -- Fiction', 'Northwest, Canadian -- Fiction', 'Fur trade -- Fiction', 'Wilderness areas -- Fiction', 'Western stories'}	['en']	97330
PG35902	Final Proof; Or, The Value of Evidence	Ottolengui, Rodrigues	1861	1937	detective	no	no	no	yes	35	Text	{'Detective and mystery stories', 'Fiction'}	['en']	97412
PG21617	That Affair Next Door	Green, Anna Katharine	1846	1935	detective	no	no	no	yes	93	Text	{'Detective and mystery stories', 'New York (N.Y.) -- Fiction'}	['en']	97448
PG65591	Pimpernel and Rosemary	Orczy, Emmuska Orczy, Baroness	1865	1947	historical	yes	no	no	no	60	Text	{'British -- France -- Fiction', 'Blakeney, Percy, Sir (Fictitious character) -- Fiction', 'Adventure stories', 'Historical fiction', 'France -- History -- Revolution, 1789-1799 -- Fiction'}	['en']	97515
PG49222	John Silence, Physician Extraordinary	Blackwood, Algernon	1869	1951	detective	no	no	no	yes	237	Text	{'Horror tales, English', 'Silence, John (Fictitious character) -- Fiction', 'Detective and mystery stories, English', 'Psychics -- Fiction', 'Paranormal fiction, English', 'Ghost stories, English'}	['en']	97624
PG17403	The Cornet of Horse: A Tale of Marlborough's Wars	Henty, G. A. (George Alfred)	1832	1902	historical	yes	no	no	no	70	Text	{'Marlborough, John Churchill, Duke of, 1650-1722 -- Juvenile fiction', 'Historical fiction', 'Spanish Succession, War of, 1701-1714 -- Juvenile fiction'}	['en']	97648
PG21893	Patsy	Crockett, S. R. (Samuel Rutherford)	1860	1914	lovestory	no	no	yes	no	59	Text	{'Love stories', 'Scotland -- Fiction'}	['en']	97725
PG541	The Age of Innocence	Wharton, Edith	1862	1937	lovestory	no	no	yes	no	3001	Text	{'Domestic fiction', 'Love stories', 'Triangles (Interpersonal relations) -- Fiction', 'Separated people -- Fiction', 'Married people -- Fiction', 'Upper class -- Fiction', 'New York (N.Y.) -- Fiction'}	['en']	97733
PG21120	The Fortunes of the Farrells	Vaizey, George de Horne, Mrs.	1857	1917	lovestory	no	no	yes	no	29	Text	{'Families -- Juvenile fiction', 'Inheritance and succession -- Fiction', 'Young women -- Fiction', 'Uncles -- Fiction', 'Love stories'}	['en']	97832
PG31578	Room Number 3, and Other Detective Stories	Green, Anna Katharine	1846	1935	detective	no	no	no	yes	55	Text	{'Fiction', 'Detective and mystery stories, American'}	['en']	97937
PG33064	The Blind Man's Eyes	Balmer, Edwin	1883	1959	lovestory	no	no	yes	no	47	Text	{'Mystery fiction', 'Love stories'}	['en']	97946
PG34537	Cursed by a Fortune	Fenn, George Manville	1831	1909	lovestory	no	no	yes	no	38	Text	{'Love stories', 'Guardian and ward -- Fiction', 'Inheritance and succession -- Fiction'}	['en']	97974
PG68237	Unravelled Knots	Orczy, Emmuska Orczy, Baroness	1865	1947	detective	no	no	no	yes	79	Text	{'Detective and mystery stories, English', 'Short stories, English', 'English fiction -- 20th century'}	['en']	98163
PG4074	Swallow: A Tale of the Great Trek	Haggard, H. Rider (Henry Rider)	1856	1925	historical	yes	no	no	no	43	Text	{'South Africa -- History -- Great Trek, 1836-1840 -- Fiction', 'Transvaal (South Africa) -- Fiction', 'Historical fiction'}	['en']	98193
PG48320	Adventures of Sherlock Holmes: Illustrated	Doyle, Arthur Conan	1859	1930	detective	no	no	no	yes	1321	Text	{'Holmes, Sherlock (Fictitious character) -- Fiction', 'Detective and mystery stories, English', 'Private investigators -- England -- Fiction'}	['en']	98393
PG37339	Midst the Wild Carpathians	Jókai, Mór	1825	1904	historical	yes	no	no	no	107	Text	{'Transylvania (Romania) -- History -- Fiction', 'Historical fiction', 'Hungarian fiction -- Translations into English'}	['en']	98540
PG67123	Show Boat	Ferber, Edna	1885	1968	lovestory	no	no	yes	no	82	Text	{'Mississippi River -- Fiction', 'Interracial marriage -- Fiction', 'Domestic fiction', 'Love stories', 'Women entertainers -- Fiction', 'Showboats -- Fiction', 'Gamblers -- Fiction'}	['en']	98551
PG59181	Tetherstones	Dell, Ethel M. (Ethel May)	1881	1939	lovestory	no	no	yes	no	65	Text	{'Love stories', 'Romance fiction'}	['en']	98560
PG40893	The Career of Katherine Bush	Glyn, Elinor	1864	1943	lovestory	no	no	yes	no	48	Text	{'Social classes -- England -- Fiction', 'Love stories', 'Young women -- Fiction', 'England -- Social life and customs -- 20th century -- Fiction'}	['en']	98640
PG15265	The Quest of the Silver Fleece: A Novel	Du Bois, W. E. B. (William Edward Burghardt)	1868	1963	lovestory	no	no	yes	no	217	Text	{'Cotton trade -- Fiction', 'Rejection (Psychology) -- Fiction', 'African American women -- Fiction', 'Social classes -- Fiction', 'Love stories', 'Power (Social sciences) -- Fiction', 'Psychological fiction', 'Swamps -- Fiction', 'Race -- Fiction', 'African Americans -- Fiction'}	['en']	98664
PG43288	The Third Volume	Hume, Fergus	1859	1932	detective	no	no	no	yes	65	Text	{'Detective and mystery stories', 'Murder -- Investigation -- Fiction', 'England -- Social life and customs -- 19th century -- Fiction'}	['en']	98723
PG68153	The step on the stair	Green, Anna Katharine	1846	1935	detective	no	no	no	yes	33	Text	{'Cousins -- Fiction', 'Inheritance and succession -- Fiction', 'Detective and mystery stories', 'Man-woman relationships -- Fiction', 'Murder -- Investigation -- Fiction'}	['en']	98814
PG13261	Jason: A Romance	Forman, Justus Miles	1875	1915	lovestory	no	no	yes	no	25	Text	{'Missing persons -- Fiction', 'Love stories', 'Paris (France) -- Fiction'}	['en']	99017
PG1078	The Scouts of the Valley	Altsheler, Joseph A. (Joseph Alexander)	1862	1919	historical	yes	no	no	no	108	Text	{'Wyoming Valley (Pa.) -- Fiction', 'Chemung River Valley (N.Y. and Pa.) -- Fiction', 'Historical fiction'}	['en']	99124
PG12901	The Moon-Voyage	Verne, Jules	1828	1905	scifi	no	yes	no	no	71	Text	{'Manned space flight -- Fiction', 'Space flight to the moon -- Fiction', 'Space ships -- Fiction', 'Science fiction', 'Moon -- Fiction'}	['en']	99151
PG66320	The Young Diana: An Experiment of the Future	Corelli, Marie	1855	1924	scifi	no	yes	no	no	66	Text	{'Experiments -- Fiction', 'Single women -- Fiction', 'Psychological fiction', 'Rejuvenation -- Fiction', 'Science fiction'}	['en']	99156
PG21892	At the Time Appointed	Barbour, A. Maynard (Anna Maynard)		1941	detective	no	no	no	yes	84	Text	{'Detective and mystery stories'}	['en']	99406
PG24789	Unto Caesar	Orczy, Emmuska Orczy, Baroness	1865	1947	historical	yes	no	no	no	79	Text	{'Caligula, Emperor of Rome, 12-41 -- Fiction', 'Christian life -- Fiction', 'Historical fiction', 'Rome -- Fiction'}	['en']	99406
PG32942	The Red City: A Novel of the Second Administration of President Washington	Mitchell, S. Weir (Silas Weir)	1829	1914	historical	yes	no	no	no	32	Text	{'United States -- History -- Constitutional period, 1789-1809 -- Fiction', 'Philadelphia (Pa.) -- Fiction', 'Historical fiction'}	['en']	99606
PG11229	The Purple Cloud	Shiel, M. P. (Matthew Phipps)	1865	1947	scifi	no	yes	no	no	153	Text	{'Natural disasters -- Fiction', 'Science fiction', 'Apocalyptic fantasies', 'End of the world -- Fiction'}	['en']	99817
PG16095	The Northern Light	Werner, E.	1838	1918	lovestory	no	no	yes	no	36	Text	{'Dime novels', 'Love stories', 'Germany -- Fiction'}	['en']	99871
PG20546	The Hand in the Dark	Rees, Arthur J. (Arthur John)	1872	1942	detective	no	no	no	yes	64	Text	{'Detective and mystery stories'}	['en']	99943
PG49772	Hagar	Johnston, Mary	1870	1936	historical	yes	no	no	no	45	Text	{'Feminist fiction', 'Historical fiction', 'Southern States -- Fiction', 'Women -- Southern States -- Fiction', 'Women authors -- Fiction'}	['en']	99968
PG3659	The Rosary	Barclay, Florence L. (Florence Louisa)	1862	1921	lovestory	no	no	yes	no	73	Text	{'Love stories', 'Rich people -- Fiction', 'Artists -- Fiction', 'England -- Fiction'}	['en']	100142
PG27908	Fix Bay'nets: The Regiment in the Hills	Fenn, George Manville	1831	1909	historical	yes	no	no	no	45	Text	{'Adventure and adventurers -- Juvenile fiction', 'Soldiers -- Juvenile fiction', 'India -- History -- British occupation, 1765-1947 -- Juvenile fiction', 'Historical fiction', 'Great Britain. Army -- Colonial forces -- India -- Juvenile fiction'}	['en']	100296
